target_angle,angle,target_speed,speed,I4,I5
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
8000.000000,7996.000000,0.000000,0.000000,0.000000,228.000000
0.000000,8093.000000,0.000000,107.000000,0.000000,11229.599609
0.000000,34.000000,0.000000,21.000000,0.000000,858.000000
0.000000,26.000000,0.000000,-21.000000,0.000000,-2411.399902
0.000000,8188.000000,0.000000,-8.000000,0.000000,-503.100006
0.000000,8189.000000,0.000000,2.000000,0.000000,289.200012
0.000000,8190.000000,0.000000,0.000000,0.000000,113.099998
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8189.000000,0.000000,0.000000,0.000000,171.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,171.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8189.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8189.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8189.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8189.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8189.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,114.000000
0.000000,8190.000000,0.000000,0.000000,0.000000,171.300003
0.000000,8190.000000,0.000000,0.000000,0.000000,113.699997
500.000000,230.000000,0.000000,271.000000,0.000000,28000.000000
500.000000,556.000000,0.000000,84.000000,0.000000,4261.500000
500.000000,581.000000,0.000000,-43.000000,0.000000,-6096.899902
500.000000,503.000000,0.000000,-30.000000,0.000000,-2432.100098
500.000000,475.000000,0.000000,2.000000,0.000000,1158.900024
500.000000,488.000000,0.000000,8.000000,0.000000,1197.300049
500.000000,496.000000,0.000000,0.000000,0.000000,337.500000
500.000000,495.000000,0.000000,-1.000000,0.000000,227.399994
500.000000,495.000000,0.000000,0.000000,0.000000,285.299988
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
500.000000,495.000000,0.000000,0.000000,0.000000,285.000000
1000.000000,728.000000,0.000000,256.000000,0.000000,28000.000000
1000.000000,1061.000000,0.000000,76.000000,0.000000,4547.100098
1000.000000,1085.000000,0.000000,-53.000000,0.000000,-6614.100098
1000.000000,997.000000,0.000000,-31.000000,0.000000,-2314.800049
1000.000000,977.000000,0.000000,12.000000,0.000000,1444.800049
1000.000000,1000.000000,0.000000,8.000000,0.000000,680.099976
1000.000000,1006.000000,0.000000,-5.000000,0.000000,-404.700012
1000.000000,1004.000000,0.000000,0.000000,0.000000,-284.399994
1000.000000,1004.000000,0.000000,0.000000,0.000000,-285.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-227.699997
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1000.000000,1004.000000,0.000000,0.000000,0.000000,-228.000000
1500.000000,1227.000000,0.000000,271.000000,0.000000,28000.000000
1500.000000,1555.000000,0.000000,88.000000,0.000000,4263.299805
1500.000000,1574.000000,0.000000,-45.000000,0.000000,-5867.700195
1500.000000,1498.000000,0.000000,-27.000000,0.000000,-1917.599976
1500.000000,1480.000000,0.000000,6.000000,0.000000,1213.500000
1500.000000,1497.000000,0.000000,9.000000,0.000000,738.599976
1500.000000,1502.000000,0.000000,0.000000,0.000000,-118.500000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-114.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-56.700001
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
1500.000000,1501.000000,0.000000,0.000000,0.000000,-57.000000
2000.000000,1725.000000,0.000000,235.000000,0.000000,28000.000000
2000.000000,2067.000000,0.000000,85.000000,0.000000,4262.399902
2000.000000,2090.000000,0.000000,-39.000000,0.000000,-6612.600098
2000.000000,1995.000000,0.000000,-34.000000,0.000000,-2429.399902
2000.000000,1972.000000,0.000000,11.000000,0.000000,1731.900024
2000.000000,1995.000000,0.000000,8.000000,0.000000,965.099976
2000.000000,2000.000000,0.000000,0.000000,0.000000,-5.100000
2000.000000,1999.000000,0.000000,0.000000,0.000000,0.000000
2000.000000,1999.000000,0.000000,0.000000,0.000000,57.299999
2000.000000,1998.000000,0.000000,0.000000,0.000000,57.000000
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,57.000000
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.000000
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.000000
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.000000
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.000000
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,57.000000
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1998.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.300003
2000.000000,1999.000000,0.000000,0.000000,0.000000,114.000000
2000.000000,1999.000000,0.000000,0.000000,0.000000,56.700001
2000.000000,1998.000000,0.000000,0.000000,0.000000,114.300003
2500.000000,2225.000000,0.000000,270.000000,0.000000,28000.000000
2500.000000,2560.000000,0.000000,102.000000,0.000000,4548.299805
2500.000000,2589.000000,0.000000,-63.000000,0.000000,-6671.399902
2500.000000,2493.000000,0.000000,-42.000000,0.000000,-2601.000000
2500.000000,2469.000000,0.000000,6.000000,0.000000,1847.400024
2500.000000,2492.000000,0.000000,9.000000,0.000000,1136.400024
2500.000000,2499.000000,0.000000,0.000000,0.000000,108.599998
2500.000000,2497.000000,0.000000,-1.000000,0.000000,114.000000
2500.000000,2498.000000,0.000000,0.000000,0.000000,171.300003
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
2500.000000,2497.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2726.000000,0.000000,254.000000,0.000000,28000.000000
3000.000000,3076.000000,0.000000,95.000000,0.000000,4032.000000
3000.000000,3090.000000,0.000000,-47.000000,0.000000,-7127.100098
3000.000000,2998.000000,0.000000,-33.000000,0.000000,-2369.399902
3000.000000,2974.000000,0.000000,7.000000,0.000000,1502.400024
3000.000000,2992.000000,0.000000,9.000000,0.000000,1080.900024
3000.000000,2998.000000,0.000000,0.000000,0.000000,166.199997
3000.000000,2997.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2997.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2996.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2997.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,171.000000
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3000.000000,2996.000000,0.000000,0.000000,0.000000,228.000000
3000.000000,2997.000000,0.000000,0.000000,0.000000,170.699997
3000.000000,2997.000000,0.000000,0.000000,0.000000,228.300003
3500.000000,3225.000000,0.000000,249.000000,0.000000,28000.000000
3500.000000,3568.000000,0.000000,79.000000,0.000000,4261.200195
3500.000000,3587.000000,0.000000,-51.000000,0.000000,-6727.200195
3500.000000,3496.000000,0.000000,-29.000000,0.000000,-2256.899902
3500.000000,3477.000000,0.000000,10.000000,0.000000,1387.199951
3500.000000,3499.000000,0.000000,8.000000,0.000000,737.700012
3500.000000,3505.000000,0.000000,0.000000,0.000000,-233.100006
3500.000000,3504.000000,0.000000,0.000000,0.000000,-285.299988
3500.000000,3504.000000,0.000000,0.000000,0.000000,-227.699997
3500.000000,3503.000000,0.000000,-1.000000,0.000000,-228.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3504.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3504.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3504.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3504.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.000000
3500.000000,3504.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3504.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-171.000000
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3504.000000,0.000000,0.000000,0.000000,-170.699997
3500.000000,3503.000000,0.000000,0.000000,0.000000,-228.300003
3500.000000,3504.000000,0.000000,0.000000,0.000000,-170.699997
4000.000000,3740.000000,0.000000,270.000000,0.000000,28000.000000
4000.000000,4067.000000,0.000000,65.000000,0.000000,2887.800049
4000.000000,4072.000000,0.000000,-44.000000,0.000000,-5860.500000
4000.000000,3994.000000,0.000000,-32.000000,0.000000,-2032.199951
4000.000000,3980.000000,0.000000,10.000000,0.000000,1386.000000
4000.000000,3997.000000,0.000000,5.000000,0.000000,680.400024
4000.000000,3998.000000,0.000000,0.000000,0.000000,53.700001
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.300003
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4000.000000,3998.000000,0.000000,0.000000,0.000000,114.000000
4500.000000,4226.000000,0.000000,259.000000,0.000000,28000.000000
4500.000000,4547.000000,0.000000,75.000000,0.000000,4605.299805
4500.000000,4574.000000,0.000000,-49.000000,0.000000,-5525.700195
4500.000000,4501.000000,0.000000,-23.000000,0.000000,-2034.000000
4500.000000,4483.000000,0.000000,6.000000,0.000000,984.900024
4500.000000,4497.000000,0.000000,8.000000,0.000000,682.500000
4500.000000,4501.000000,0.000000,-2.000000,0.000000,-3.600000
4500.000000,4500.000000,0.000000,0.000000,0.000000,-57.299999
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.300000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,-57.299999
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.300000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
4500.000000,4500.000000,0.000000,0.000000,0.000000,0.000000
5000.000000,4736.000000,0.000000,277.000000,0.000000,28000.000000
5000.000000,5051.000000,0.000000,75.000000,0.000000,4090.199951
5000.000000,5076.000000,0.000000,-36.000000,0.000000,-5523.000000
5000.000000,5005.000000,0.000000,-35.000000,0.000000,-2549.699951
5000.000000,4982.000000,0.000000,9.000000,0.000000,1102.199951
5000.000000,4994.000000,0.000000,5.000000,0.000000,681.900024
5000.000000,4995.000000,0.000000,0.000000,0.000000,282.899994
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
5000.000000,4995.000000,0.000000,0.000000,0.000000,285.000000
